,Date,User,Tweet,lokasi
378,2023-02-02 10:26:52+00:00,gaspoll2024,"Ulama kharismatik NTB sekaligus Mustasyar PBNU, Tuan Guru Haji (TGH) Turmudzi Badaruddin mendo'akan Gus Muhaimin agar seluruh perjuangan dan keinginan beliau dikabulkan oleh Allah SWT.

#gaspoll #GusMuhaiminAsikPoll #CakImin #TGHTurmudzi #NTB https://t.co/W6pv4AkbgC","DKI Jakarta, Indonesia"
379,2023-02-02 10:01:05+00:00,sutiknopkb,"Ijtima Ulama DKI Jakarta

#IjtimaUlamaDKIJakarta #PKBMasadepanjakarta 
#GusMuhaimin
#cakimin 
#sutikno 
#sutiknopkb https://t.co/kYC2BVmxc2",
380,2023-02-02 09:55:56+00:00,Sunardirendhi,"Usul Tiadakan Jabatan Gubernur, Muhaimin: DPRD Provinsi Otomatis Dihapus https://t.co/iyZDPXap8N     @cakimin  @dprddkijakarta  @JAKARTAGOVERNOR  @DPP_PKB",
381,2023-02-02 09:41:11+00:00,pramudia_id,"Cak Imin dimata Mbak Yenny Wahid ""Cak Imin Orang yang pintar dan politikus ulung Indonesia"". 
Salam Pramudia! #KebangkitanIndonesiaRaya
.
#prabowo #prabowosubianto #cakimin #indonesia #indonesiaraya
#Gerindra #PKB  #yennywahid #gusdur
#gusdurian 
#GalaxyS23 https://t.co/yGLnSXHWNz",
382,2023-02-02 09:36:39+00:00,Serucoid1,"Jokowi Jawab Usul Cak Imin Hapuskan Jabatan Gubernur, Presiden Joko Widodo merespon usulan yang disampaikan oleh Cak Imin tentang menghapus jabatan Gubernur di Indonesia #hapusjabatangubernur #cakimin #jokowi

https://t.co/X1ATHwHahE",Malang
383,2023-02-02 09:18:53+00:00,Kop15achet,"@iyanahmad_ @prabowo He he.. Gitu ya.. Tapi politik kita kan dinamis mas, ya siapa tahu kali ini cakimin yg disuruh ke depan. Pak Prabowo kan suka penuh kejutan.. 😄",
384,2023-02-02 04:03:08+00:00,faturra56786609,@manggeojo74 @satriohendri Barangkali bisa Tabbayun dijawab langsung @jokowi @Yusrilihza_Mhd @cakimin atau mhn dengan hormat kejujuran @Pak_JK 🙏🙏🙏,
385,2023-02-02 02:53:07+00:00,antontanjaya15,"@BagusMuhaiminS1 @cakimiNOW @DPP_PKB @halimiskandarnu @baGUSMUHAIMIN24 1abad NU majulah Nahdliyyin bersatulah dalam gerak bersama Jam'iyyah PBNU panglimanya semoga cakimin sadar diri untuk Legawa mundur dari ketum PKB ,ketum kok terus menerus dikangkangi sendiri",
386,2023-02-02 00:32:09+00:00,SedulurU,"Satu abad NU 
100 tahun menjaga NKRI
Merawat jagad
Membangun peradaban

#satuabadnu #gusmuhaimin #cakimin #gusimin #gusmuhaiminpresiden2024 #pkb #pkbmojokerto https://t.co/smrv63LbSv",
387,2023-02-01 15:10:54+00:00,ajengcute16__,"@RJelata02 Lagian PKB dukung cakimin
Ga ada kopipah haha",Dihati mu 💙
388,2023-02-01 15:09:54+00:00,ajengcute16__,"@mahandi22 @musniumar Kopipah PKB, PKB dukung Cakimin
Mn ada dukun Anies, apalagi kopipah..halunya kebangetan wkwk",Dihati mu 💙
389,2023-02-01 14:40:30+00:00,LamonganPkb,"Usap kepalaku dengan jari - jarimu dari lautan doamu
Jangan pernah su’udzon kepada ulama karena samudera kasihnya melepaskan pantai kepentingan menuju gelombang keihlasan
.
.
#cakimin  #capres2024 #rmp #tuangurubajang #literasipolitik #milenial #genz #generasimuda #generasiunggul https://t.co/YGcMAu1Uzt",
390,2023-02-01 12:36:39+00:00,pramudia_id,"Sederhana dalam ucapan, hebat dalam tindakan.
Salam Pramudia! #KebangkitanIndonesiaRaya 
#prabowosubianto 
#prabowo #cakimin #gusmuhaimin https://t.co/mia2lIHXXf",
391,2023-02-01 12:13:06+00:00,dpwpkbjabar,"Bagi kami aspirasi warga Nahdliyin adalah prioritas.

#1abadnu #satuabadnu #satukanindonesia #1kanindonesia #satu #saidaqilsiroj
#gusmuhaimin
#cakimin #muhaiminiskandar #syaifulhuda
#acepjamaludin #pkb
@dpp_pkb @cakiminow @emhasanuddin @syaifulhooda @AcepJamaludin01 https://t.co/yphdKSETkU","Kota Bandung, Jawa Barat"
392,2023-02-01 11:30:05+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/OMIrxSKle7,
393,2023-02-01 10:29:48+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/EncpgOizAY,
394,2023-02-01 09:29:57+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/7GNj7E3IO7,
395,2023-02-01 08:14:50+00:00,dpwpkbjabar,"PKB Ya NU
NU ya PKB

Selamat 1 abad NU
Kebangkitan Ulama Nusantara
#1abadnu #satuabadnu #satukanindonesia #1kanindonesia #satu #saidaqilsiroj
#gusmuhaimin
#cakimin #muhaiminiskandar #syaifulhuda
#acepjamaludin #pkb
@dpp_pkb @cakiminow @emhasanuddin @syaifulhooda @AcepJamaludin01 https://t.co/THviQZFhEw","Kota Bandung, Jawa Barat"
396,2023-02-01 07:47:44+00:00,detikcom,"Ketum PKB Cak Imin mengusulkan jabatan gubernur dihapus karena dinilai tidak efektif. Gubernur DIY Sri Sultan Hamengku Buwono X menanggapi usulan itu dengan menyebut jika keputusan tersebut tergantung pemerintah pusat, bukan Cak Imin.

#detikcom #CakImin #SriSultanHBX #Gubernur https://t.co/2odVhdKsMX","Jakarta, Indonesia"
397,2023-02-01 05:54:01+00:00,xix0_3,CakImin saja mengakui..... 🤓😎,Kaki Langit
398,2023-02-01 04:10:04+00:00,eRKSFM,"erksNEWS - Cak Imin Usul Anggaran Kementerian Dipotong untuk Perbaikan SDM &amp; Pendidikan Nasional

#PKB #CakImin #demografi #sumedang #erksfm #newserks

-LPPL eRKS FM-

Lihat Selengkapnya di: https://t.co/GMO7iuBFH6 https://t.co/uMuwA7tSkV",Sumedang
399,2023-02-01 04:08:51+00:00,ForumTerkini,"Ketua Umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar kembali membuat sensasi dengan mengusulkan jabatan Gubernur menjadi hak prerogatif Presiden. Parahknya hal ini diamini oleh kader PKB di parlemen.
#forumterkininews #akuratmenyajikaninformasi #beritahariini #cakimin https://t.co/trRXoKQOgQ","Jakarta, INDONESIA"
400,2023-02-01 03:26:05+00:00,Kop15achet,@KompasTV Cakimin @cakimiNOW memang oyyee..,
401,2023-02-01 02:35:32+00:00,wahananewsdotco,Cak Imin Usul Anggaran Kementerian Dipotong untuk Perbaikan SDM &amp; Pendidikan Nasional https://t.co/GzExJ6j4d7 #CakImin #Usul #Anggaran #Potong,Jakarta
402,2023-02-01 02:31:31+00:00,BobyTrihandoyo,"waduh, waduh, waduh ...
Kenapa pulaaaak ini ??
Mars PBNU tuh sakral looh ..
Kok bisa PKB?

#BumnUntukIndonesia #PBNU #MarsPbnu #CakImin #Blunder #Slebew #Fyp https://t.co/cQpKULhpw7",
403,2023-02-01 02:30:47+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/jJaz6bsWux,
404,2023-02-01 02:10:24+00:00,AsepSeptiyana_,"Nah kan Cak Imin kena semprot ketua PBNU karena pake Atribut PBNU di dalam partai, haduuh ada-ada saja 😅😅😅 #cakimin #muhaiminiskandar #pkb #pbnu #nahdatululama #politikidentitas #IndonesiaJuara #IndonesiaMaju #loveisland #survivor2023 https://t.co/dSqu7dSwla",
405,2023-02-01 02:05:45+00:00,Cahyokt4,"Waduuuuh,, ko bisa bisanya mencatut atau nebeng nama begini yaa... 
Apaaaaa maksudnya??? 

#partaikebangkitanbangsa #PkbNu #nahdlatululama #CakImin #KIB https://t.co/gY12vdlP9u",
406,2023-02-01 01:42:31+00:00,sutiknopkb,"NU adalah PKB dan PKB adalah NU, ini yang harus kita suarakan..

#nu
#pkb 
#cakimin 
#sutikno 
#sutiknopkb https://t.co/fl6QzNShVC",
407,2023-01-31 23:50:48+00:00,HappyRizen,#nu #PKB #CakImin #viral https://t.co/ipvYEHT8ST,indonesia
408,2023-01-31 23:29:54+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/7afILTnfuK,
409,2023-01-31 23:29:54+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/byG27hOhRq,
410,2023-01-31 16:43:02+00:00,monograf_id,"100 Tahun #NahdlatulUlama 

Gus Yahya, sedari jabat Ketum PBNU, tegas pisahkan NU dari Parpol, termasuk PKB. 

#cakimin sbg nahkoda PKB hadapi PR besar.

Kami memonitor pemberitaan terkait ketegasan berulang ini.

Selengkapnya:

https://t.co/aI1muFsn8f","Nucira Building, Jakarta"
411,2023-01-31 16:03:42+00:00,anschitect,"Dan PKB adalah satu-satunya partai yang sejalan, senafas dan seiring dengan perjuangan NU

#CakImin #GusMuhaimin  #NahdlatulUlama #NU
@halimiskandarnu
@Zainul_munas
@malik_haramain
@SukoyoKasekpro
@Brigade01Arwan1
@hasanroviqi
@Mursyidan10
@maulizanaceh
@zakaria_hmy https://t.co/wo6T1ZYBKH",Atjeh
412,2023-01-31 14:31:43+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/3AyUkgQW8j,
413,2023-01-31 13:34:36+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/FkLKgn0WWs,
414,2023-01-31 13:31:05+00:00,inidewiajha,Semoga... #1abadnu #GusMuhaimin #CakImin https://t.co/I0ZyjkHZAO,
415,2023-01-31 13:12:37+00:00,DHamrican,"Hanya orang yang tidak mau PKB besar yang mengaburkan hubungan NU dengan PKB

Faktanya PKB itu satu-satunya partai yang sejalan, senafas dan seiring dengan perjuangan NU

#CakImin #GusMuhaimin #Muhaimin #MuhaiminIskandar #Capres2024 #Pilpres2024 #NahdlatulUlama https://t.co/ss3lQXmDfh",
416,2023-01-31 12:57:32+00:00,Zohrah86,"PKB ya NU
NU ya PKB
#cakimin now
#gusmuhaimin https://t.co/orSqXGe4ko",
417,2023-01-31 12:11:50+00:00,CakImin_Bulian,"PKB merupakan partai politik yang berideologi moderat yang didirikan dan dideklarasikan oleh para kiai-kiai Nahdlatul Ulama. Sehingga berdasarkan sejarah tersebut, PKB tidak lepas dari NU, dan NU tidak lepas dari PKB. 

NU ya PKB
PKB ya NU
@cakimiNOW https://t.co/G0iRvhuDlS",
418,2023-01-31 12:03:40+00:00,DesaWuna,"#NUyaPKB
#PKByaNU
#GusMuhaimin
@cakimin
 @halimiskandarnu
 @DPP_PKB
 @zainul_munas https://t.co/2SpxD6ZPLz",sulawesi tenggara
419,2023-01-31 11:47:51+00:00,humah_panji,#Cakimin https://t.co/F8H52cCB5V,
420,2023-01-31 11:47:21+00:00,humah_panji,#cakimin https://t.co/R778yCyNj8,
421,2023-01-31 11:30:50+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/ukvS5A4QeK,
422,2023-01-31 11:30:49+00:00,ahmadhellishfau,#JokowiCakImin #JoinKepri2019 #NasionalisReligius FOLLOW | RETWEET | LIKE | KOMEN Jokowi-CakImin https://t.co/SGAlG6PSyf,
423,2023-01-31 11:24:58+00:00,YouhShow,"#PKByaNU
#NUyaPKB
#cakimin
@GusMuhaimin
@cakimiNOW https://t.co/fBO3TiGRKk",
424,2023-01-31 11:13:44+00:00,DesaWuna,"#NUyaPKB
#PKByaNU
#GusMuhaimin
@cakimin 
@halimiskandarnu 
@DPP_PKB 
@zainul_munas https://t.co/RSgJtfCG88",sulawesi tenggara
425,2023-01-31 11:00:28+00:00,NTB_Prov,"Sekda NTB Dampingi Gus Muhaimin Mengisi Mimbar Kebangsaan di Unram

Selengkapnya di https://t.co/GBntYlEIZ7

#cakimin #sekdantb #miqgite #ntbamandanberkah #ntb #nusatenggarabarat #unram #ntbgemilang https://t.co/K8geYfq0br","West Nusa Tenggara, Indonesia"
426,2023-01-31 10:55:35+00:00,DesaWuna,"#NUyaPKB
#PKByaNU
#GusMuhaimin
@cakimin https://t.co/UeWKGFnQ38",sulawesi tenggara
427,2023-01-31 10:46:57+00:00,muhaeminalby,"Ya PKB ya NU
Ya NU ya PKB
#1abadnu #satuabadnu  #1kanindonesia #satu #saidaqilsiroj
#gusmuhaimin
#cakimin #muhaiminiskandar #syaifulhuda
#acepjamaludin #pkb
@dpp_pkb @cakiminow @emhasanuddin @syaifulhooda https://t.co/YWWibmU4xP",
428,2023-01-31 10:42:53+00:00,DeroAlAfkar,"@PKByaNU
@NUyaPKB
@cakimin https://t.co/lB5ljmdMc8","Jawa Tengah, Indonesia"
